ssid,channel,source,signal_strength,floorid,timestamp,roomid,duplication_count
2,2412,cap1,-83,241,2023-12-13 16:21:02,111,28
1,2462,cap1,-95,241,2023-12-13 16:21:02,111,34
1,2462,cap3,-66,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-66,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-66,242,2023-12-13 16:21:02,111,8
2,2422,cap3,-67,242,2023-12-13 16:21:02,111,7
2,2422,cap3,-67,242,2023-12-13 16:21:02,111,7
2,2412,cap3,-64,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-61,242,2023-12-13 16:21:02,111,6
2,2427,cap3,-79,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-61,242,2023-12-13 16:21:02,111,6
2,2427,cap3,-79,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-61,242,2023-12-13 16:21:02,111,6
2,2427,cap3,-79,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-64,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-64,242,2023-12-13 16:21:02,111,8
2,2427,cap3,-78,242,2023-12-13 16:21:02,111,8
2,2427,cap3,-78,242,2023-12-13 16:21:02,111,8
2,2427,cap3,-78,242,2023-12-13 16:21:02,111,8
2,2427,cap3,-78,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-72,242,2023-12-13 16:21:02,111,7
2,2427,cap3,-78,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-72,242,2023-12-13 16:21:02,111,7
2,2427,cap3,-78,242,2023-12-13 16:21:02,111,8
2,2412,cap3,-64,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-69,242,2023-12-13 16:21:02,111,11
2,2422,cap3,-70,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-69,242,2023-12-13 16:21:02,111,11
2,2422,cap3,-70,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-69,242,2023-12-13 16:21:02,111,11
2,2422,cap3,-70,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-67,242,2023-12-13 16:21:02,111,10
1,2462,cap3,-67,242,2023-12-13 16:21:02,111,10
1,2462,cap3,-72,242,2023-12-13 16:21:02,111,7
2,2427,cap3,-79,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-72,242,2023-12-13 16:21:02,111,7
2,2427,cap3,-79,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-72,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-66,242,2023-12-13 16:21:02,111,8
2,2427,cap3,-79,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-66,242,2023-12-13 16:21:02,111,8
2,2427,cap3,-79,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-66,242,2023-12-13 16:21:02,111,8
2,2427,cap3,-79,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-69,242,2023-12-13 16:21:02,111,11
2,2427,cap3,-78,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-69,242,2023-12-13 16:21:02,111,11
2,2427,cap3,-78,242,2023-12-13 16:21:02,111,8
2,2417,cap3,-62,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-67,242,2023-12-13 16:21:02,111,10
1,2462,cap3,-67,242,2023-12-13 16:21:02,111,10
1,2462,cap3,-67,242,2023-12-13 16:21:02,111,10
1,2462,cap3,-69,242,2023-12-13 16:21:02,111,11
1,2462,cap3,-69,242,2023-12-13 16:21:02,111,11
1,2462,cap3,-69,242,2023-12-13 16:21:02,111,11
2,2422,cap3,-70,242,2023-12-13 16:21:02,111,7
2,2422,cap3,-70,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-64,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-64,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-64,242,2023-12-13 16:21:02,111,8
2,2412,cap3,-64,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-63,242,2023-12-13 16:21:02,111,9
2,2422,cap3,-67,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-63,242,2023-12-13 16:21:02,111,9
2,2422,cap3,-67,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-63,242,2023-12-13 16:21:02,111,9
2,2412,cap3,-64,242,2023-12-13 16:21:02,111,7
2,2422,cap3,-67,242,2023-12-13 16:21:02,111,7
2,2422,cap3,-67,242,2023-12-13 16:21:02,111,7
2,2422,cap3,-67,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-67,242,2023-12-13 16:21:02,111,10
1,2462,cap3,-67,242,2023-12-13 16:21:02,111,10
1,2462,cap3,-67,242,2023-12-13 16:21:02,111,10
1,2462,cap3,-69,242,2023-12-13 16:21:02,111,11
1,2462,cap3,-69,242,2023-12-13 16:21:02,111,11
1,2462,cap3,-69,242,2023-12-13 16:21:02,111,11
2,2417,cap3,-62,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-66,242,2023-12-13 16:21:02,111,8
2,2417,cap3,-62,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-66,242,2023-12-13 16:21:02,111,8
2,2417,cap3,-62,242,2023-12-13 16:21:02,111,8
2,2412,cap3,-64,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-72,242,2023-12-13 16:21:02,111,7
2,2412,cap3,-64,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-72,242,2023-12-13 16:21:02,111,7
2,2412,cap3,-64,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-67,242,2023-12-13 16:21:02,111,10
1,2462,cap3,-67,242,2023-12-13 16:21:02,111,10
1,2462,cap3,-63,242,2023-12-13 16:21:02,111,9
1,2462,cap3,-63,242,2023-12-13 16:21:02,111,9
1,2462,cap3,-63,242,2023-12-13 16:21:02,111,9
2,2417,cap3,-62,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-63,242,2023-12-13 16:21:02,111,9
2,2422,cap3,-70,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-63,242,2023-12-13 16:21:02,111,9
2,2422,cap3,-70,242,2023-12-13 16:21:02,111,7
1,2462,cap3,-63,242,2023-12-13 16:21:02,111,9
1,2462,cap3,-61,242,2023-12-13 16:21:02,111,6
1,2462,cap3,-61,242,2023-12-13 16:21:02,111,6
1,2462,cap3,-61,242,2023-12-13 16:21:02,111,6
1,2462,cap3,-64,242,2023-12-13 16:21:02,111,8
2,2417,cap3,-62,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-64,242,2023-12-13 16:21:02,111,8
2,2417,cap3,-62,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-64,242,2023-12-13 16:21:02,111,8
2,2417,cap3,-62,242,2023-12-13 16:21:02,111,8
1,2462,cap3,-65,243,2023-12-13 16:21:02,111,7
1,2462,cap3,-65,243,2023-12-13 16:21:02,111,7
1,2462,cap3,-69,243,2023-12-13 16:21:02,111,10
2,2417,cap3,-69,243,2023-12-13 16:21:02,111,6
2,2417,cap3,-69,243,2023-12-13 16:21:02,111,6
1,2462,cap3,-69,243,2023-12-13 16:21:02,111,10
2,2417,cap3,-69,243,2023-12-13 16:21:02,111,6
1,2462,cap3,-69,243,2023-12-13 16:21:02,111,10
1,2462,cap3,-69,243,2023-12-13 16:21:02,111,10
1,2462,cap3,-69,243,2023-12-13 16:21:02,111,10
1,2462,cap3,-69,243,2023-12-13 16:21:02,111,10
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
2,2422,cap3,-77,243,2023-12-13 16:21:02,111,8
2,2422,cap3,-77,243,2023-12-13 16:21:02,111,8
2,2422,cap3,-77,243,2023-12-13 16:21:02,111,8
1,2462,cap3,-69,243,2023-12-13 16:21:02,111,10
1,2462,cap3,-69,243,2023-12-13 16:21:02,111,10
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
2,2422,cap3,-77,243,2023-12-13 16:21:02,111,8
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
2,2422,cap3,-77,243,2023-12-13 16:21:02,111,8
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
2,2422,cap3,-73,243,2023-12-13 16:21:02,111,9
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
2,2422,cap3,-73,243,2023-12-13 16:21:02,111,9
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
2,2422,cap3,-73,243,2023-12-13 16:21:02,111,9
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
1,2462,cap3,-64,243,2023-12-13 16:21:02,111,6
1,2462,cap3,-64,243,2023-12-13 16:21:02,111,6
1,2462,cap3,-64,243,2023-12-13 16:21:02,111,6
2,2417,cap3,-72,243,2023-12-13 16:21:02,111,11
2,2417,cap3,-72,243,2023-12-13 16:21:02,111,11
2,2417,cap3,-72,243,2023-12-13 16:21:02,111,11
2,2417,cap3,-72,243,2023-12-13 16:21:02,111,11
1,2462,cap3,-65,243,2023-12-13 16:21:02,111,7
2,2417,cap3,-72,243,2023-12-13 16:21:02,111,11
1,2462,cap3,-65,243,2023-12-13 16:21:02,111,7
2,2417,cap3,-72,243,2023-12-13 16:21:02,111,11
1,2462,cap3,-65,243,2023-12-13 16:21:02,111,7
2,2417,cap3,-72,243,2023-12-13 16:21:02,111,11
2,2422,cap3,-77,243,2023-12-13 16:21:02,111,8
1,2462,cap3,-69,243,2023-12-13 16:21:02,111,10
2,2422,cap3,-77,243,2023-12-13 16:21:02,111,8
1,2462,cap3,-69,243,2023-12-13 16:21:02,111,10
2,2422,cap3,-77,243,2023-12-13 16:21:02,111,8
2,2417,cap3,-69,243,2023-12-13 16:21:02,111,6
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
2,2417,cap3,-69,243,2023-12-13 16:21:02,111,6
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
2,2417,cap3,-69,243,2023-12-13 16:21:02,111,6
2,2422,cap3,-73,243,2023-12-13 16:21:02,111,9
2,2422,cap3,-73,243,2023-12-13 16:21:02,111,9
2,2422,cap3,-73,243,2023-12-13 16:21:02,111,9
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-62,243,2023-12-13 16:21:02,111,15
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-63,243,2023-12-13 16:21:02,111,7
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-63,243,2023-12-13 16:21:02,111,7
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-63,243,2023-12-13 16:21:02,111,7
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-63,243,2023-12-13 16:21:02,111,7
2,2422,cap3,-73,243,2023-12-13 16:21:02,111,9
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2422,cap3,-73,243,2023-12-13 16:21:02,111,9
2,2422,cap3,-73,243,2023-12-13 16:21:02,111,9
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-65,243,2023-12-13 16:21:02,111,7
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-65,243,2023-12-13 16:21:02,111,7
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-63,243,2023-12-13 16:21:02,111,7
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2417,cap3,-72,243,2023-12-13 16:21:02,111,11
1,2462,cap3,-63,243,2023-12-13 16:21:02,111,7
2,2417,cap3,-72,243,2023-12-13 16:21:02,111,11
1,2462,cap3,-63,243,2023-12-13 16:21:02,111,7
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-64,243,2023-12-13 16:21:02,111,6
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-64,243,2023-12-13 16:21:02,111,6
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap3,-64,243,2023-12-13 16:21:02,111,6
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
2,2417,cap3,-72,243,2023-12-13 16:21:02,111,11
2,2417,cap3,-72,243,2023-12-13 16:21:02,111,11
2,2412,cap1,-87,243,2023-12-13 16:21:02,111,35
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-63,244,2023-12-13 16:21:02,111,10
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-63,244,2023-12-13 16:21:02,111,10
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-64,244,2023-12-13 16:21:02,111,9
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-64,244,2023-12-13 16:21:02,111,9
2,2422,cap3,-64,244,2023-12-13 16:21:02,111,9
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-63,244,2023-12-13 16:21:02,111,10
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
2,2422,cap3,-63,244,2023-12-13 16:21:02,111,10
2,2422,cap3,-63,244,2023-12-13 16:21:02,111,10
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-65,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-65,244,2023-12-13 16:21:02,111,6
1,2462,cap3,-65,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
2,2422,cap3,-63,244,2023-12-13 16:21:02,111,10
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-63,244,2023-12-13 16:21:02,111,10
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-63,244,2023-12-13 16:21:02,111,10
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-64,244,2023-12-13 16:21:02,111,9
1,2457,cap3,-65,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-64,244,2023-12-13 16:21:02,111,9
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2457,cap3,-65,244,2023-12-13 16:21:02,111,6
2,2422,cap3,-64,244,2023-12-13 16:21:02,111,9
1,2457,cap3,-65,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-63,244,2023-12-13 16:21:02,111,10
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
2,2422,cap3,-63,244,2023-12-13 16:21:02,111,10
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-71,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-71,244,2023-12-13 16:21:02,111,6
1,2462,cap3,-71,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-71,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-71,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-71,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2427,cap3,-69,244,2023-12-13 16:21:02,111,7
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2427,cap3,-69,244,2023-12-13 16:21:02,111,7
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
2,2422,cap3,-60,244,2023-12-13 16:21:02,111,9
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-60,244,2023-12-13 16:21:02,111,9
1,2462,cap3,-65,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2427,cap3,-69,244,2023-12-13 16:21:02,111,7
1,2462,cap3,-65,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2427,cap3,-69,244,2023-12-13 16:21:02,111,7
1,2462,cap3,-65,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2427,cap3,-69,244,2023-12-13 16:21:02,111,7
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2457,cap3,-65,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
2,2422,cap3,-64,244,2023-12-13 16:21:02,111,9
1,2457,cap3,-65,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-64,244,2023-12-13 16:21:02,111,9
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2457,cap3,-65,244,2023-12-13 16:21:02,111,6
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-64,244,2023-12-13 16:21:02,111,9
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
2,2422,cap3,-60,244,2023-12-13 16:21:02,111,9
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-60,244,2023-12-13 16:21:02,111,9
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
2,2422,cap3,-60,244,2023-12-13 16:21:02,111,9
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-60,244,2023-12-13 16:21:02,111,9
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
2,2427,cap3,-69,244,2023-12-13 16:21:02,111,7
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
2,2427,cap3,-69,244,2023-12-13 16:21:02,111,7
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-60,244,2023-12-13 16:21:02,111,9
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap3,-60,244,2023-12-13 16:21:02,111,22
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-60,244,2023-12-13 16:21:02,111,9
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
2,2422,cap3,-60,244,2023-12-13 16:21:02,111,9
1,2462,cap3,-62,244,2023-12-13 16:21:02,111,15
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
1,2462,cap1,-83,244,2023-12-13 16:21:02,111,97
1,2462,cap3,-59,244,2023-12-13 16:21:02,111,12
2,2412,cap1,-88,244,2023-12-13 16:21:02,111,31
