ssid,channel,source,signal_strength,floorid,roomid
1,2412,cap2,-92,190,111
1,2412,cap2,-92,334,111
1,2412,cap2,-91,343,111
1,2412,cap2,-91,353,111
1,2412,cap2,-89,190,111
1,2412,cap2,-87,190,111
1,2412,cap3,-76,230,111
1,2412,cap3,-71,214,111
1,2412,cap3,-70,232,111
1,2412,cap3,-69,302,111
1,2412,cap3,-68,218,111
1,2412,cap3,-68,220,111
1,2412,cap3,-67,216,111
1,2412,cap3,-67,219,111
1,2412,cap3,-67,302,111
1,2412,cap3,-67,367,111
1,2412,cap3,-66,217,111
1,2412,cap3,-66,221,111
1,2412,cap3,-66,234,111
1,2412,cap3,-66,301,111
1,2412,cap3,-66,302,111
1,2412,cap3,-65,221,111
1,2412,cap3,-65,235,111
1,2412,cap3,-65,295,111
1,2412,cap3,-65,301,111
1,2412,cap3,-65,313,111
1,2412,cap3,-64,221,111
1,2412,cap3,-64,305,111
1,2412,cap3,-64,325,111
1,2412,cap3,-63,221,111
1,2412,cap3,-63,290,111
1,2412,cap3,-63,323,111
1,2412,cap3,-63,325,111
1,2412,cap3,-62,222,111
1,2412,cap3,-62,224,111
1,2412,cap3,-61,225,111
1,2412,cap3,-60,298,111
1,2412,cap3,-60,300,111
1,2412,cap3,-60,305,111
1,2412,cap3,-60,321,111
1,2412,cap3,-60,323,111
1,2412,cap3,-60,326,111
1,2412,cap3,-59,290,111
1,2412,cap3,-58,303,111
1,2412,cap3,-58,331,111
1,2412,cap3,-58,344,111
1,2412,cap3,-57,294,111
1,2412,cap3,-57,328,111
1,2412,cap3,-57,332,111
1,2412,cap3,-57,342,111
1,2412,cap3,-56,344,111
1,2412,cap3,-56,351,111
1,2412,cap3,-55,316,111
1,2412,cap3,-55,332,111
1,2412,cap3,-54,340,111
1,2412,cap3,-54,341,111
1,2412,cap3,-54,350,111
1,2412,cap3,-53,292,111
1,2412,cap3,-53,294,111
1,2412,cap3,-53,343,111
1,2412,cap3,-52,317,111
1,2412,cap3,-52,320,111
1,2412,cap3,-50,319,111
1,2412,cap3,-49,338,111
1,2417,cap1,-89,297,111
1,2417,cap1,-88,331,111
1,2417,cap1,-87,297,111
1,2417,cap1,-86,304,111
1,2417,cap1,-86,327,111
1,2417,cap1,-85,293,111
1,2417,cap1,-85,314,111
1,2417,cap1,-85,328,111
1,2417,cap1,-85,329,111
1,2417,cap1,-83,217,111
1,2417,cap1,-83,298,111
1,2417,cap1,-83,329,111
1,2417,cap1,-82,307,111
1,2417,cap1,-82,325,111
1,2417,cap1,-82,345,111
1,2417,cap1,-81,293,111
1,2417,cap1,-81,331,111
1,2417,cap1,-81,344,111
1,2417,cap1,-81,350,111
1,2417,cap1,-80,291,111
1,2417,cap1,-80,329,111
1,2417,cap1,-80,331,111
1,2417,cap1,-80,350,111
1,2417,cap1,-79,295,111
1,2417,cap1,-79,300,111
1,2417,cap1,-79,305,111
1,2417,cap1,-79,331,111
1,2417,cap1,-78,326,111
1,2417,cap1,-78,327,111
1,2417,cap1,-78,339,111
1,2417,cap1,-78,343,111
1,2417,cap1,-78,350,111
1,2417,cap1,-77,292,111
1,2417,cap1,-77,317,111
1,2417,cap1,-77,321,111
1,2417,cap1,-77,322,111
1,2417,cap1,-77,326,111
1,2417,cap1,-77,329,111
1,2417,cap1,-77,339,111
1,2417,cap1,-77,340,111
1,2417,cap1,-76,292,111
1,2417,cap1,-76,322,111
1,2417,cap1,-76,327,111
1,2417,cap1,-76,336,111
1,2417,cap1,-76,342,111
1,2417,cap1,-76,350,111
1,2417,cap1,-75,292,111
1,2417,cap1,-75,320,111
1,2417,cap1,-75,322,111
1,2417,cap1,-75,326,111
1,2417,cap1,-75,327,111
1,2417,cap1,-75,328,111
1,2417,cap1,-75,331,111
1,2417,cap1,-75,340,111
1,2417,cap1,-74,292,111
1,2417,cap1,-74,353,111
1,2417,cap1,-73,353,111
1,2417,cap1,-72,320,111
1,2417,cap1,-71,346,111
1,2417,cap1,-70,338,111
1,2417,cap3,-78,221,111
1,2417,cap3,-78,227,111
1,2417,cap3,-73,220,111
1,2417,cap3,-73,227,111
1,2417,cap3,-73,228,111
1,2417,cap3,-72,191,111
1,2417,cap3,-72,214,111
1,2417,cap3,-72,220,111
1,2417,cap3,-72,232,111
1,2417,cap3,-71,220,111
1,2417,cap3,-71,232,111
1,2417,cap3,-71,235,111
1,2417,cap3,-70,214,111
1,2417,cap3,-70,218,111
1,2417,cap3,-70,232,111
1,2417,cap3,-69,216,111
1,2417,cap3,-69,218,111
1,2417,cap3,-69,228,111
1,2417,cap3,-69,230,111
1,2417,cap3,-69,235,111
1,2417,cap3,-68,190,111
1,2417,cap3,-68,221,111
1,2417,cap3,-68,228,111
1,2417,cap3,-68,231,111
1,2417,cap3,-68,233,111
1,2417,cap3,-68,327,111
1,2417,cap3,-67,191,111
1,2417,cap3,-67,214,111
1,2417,cap3,-67,217,111
1,2417,cap3,-67,220,111
1,2417,cap3,-67,223,111
1,2417,cap3,-67,228,111
1,2417,cap3,-67,230,111
1,2417,cap3,-67,234,111
1,2417,cap3,-67,301,111
1,2417,cap3,-67,313,111
1,2417,cap3,-66,219,111
1,2417,cap3,-66,225,111
1,2417,cap3,-66,226,111
1,2417,cap3,-66,229,111
1,2417,cap3,-66,230,111
1,2417,cap3,-65,190,111
1,2417,cap3,-65,221,111
1,2417,cap3,-65,226,111
1,2417,cap3,-64,190,111
1,2417,cap3,-64,217,111
1,2417,cap3,-64,220,111
1,2417,cap3,-64,229,111
1,2417,cap3,-64,230,111
1,2417,cap3,-64,233,111
1,2417,cap3,-64,297,111
1,2417,cap3,-64,301,111
1,2417,cap3,-64,302,111
1,2417,cap3,-64,311,111
1,2417,cap3,-63,190,111
1,2417,cap3,-63,216,111
1,2417,cap3,-63,229,111
1,2417,cap3,-63,233,111
1,2417,cap3,-63,293,111
1,2417,cap3,-62,217,111
1,2417,cap3,-62,221,111
1,2417,cap3,-62,291,111
1,2417,cap3,-62,295,111
1,2417,cap3,-62,299,111
1,2417,cap3,-62,300,111
1,2417,cap3,-62,313,111
1,2417,cap3,-61,293,111
1,2417,cap3,-61,295,111
1,2417,cap3,-61,296,111
1,2417,cap3,-61,297,111
1,2417,cap3,-61,302,111
1,2417,cap3,-61,323,111
1,2417,cap3,-61,324,111
1,2417,cap3,-60,222,111
1,2417,cap3,-60,302,111
1,2417,cap3,-58,216,111
1,2417,cap3,-58,223,111
1,2417,cap3,-58,343,111
1,2417,cap3,-55,316,111
1,2417,cap3,-55,335,111
1,2417,cap3,-55,341,111
1,2417,cap3,-54,293,111
1,2417,cap3,-54,329,111
1,2417,cap3,-54,344,111
1,2417,cap3,-53,312,111
1,2417,cap3,-53,344,111
1,2417,cap3,-52,298,111
1,2417,cap3,-52,324,111
1,2417,cap3,-51,332,111
1,2417,cap3,-50,351,111
1,2417,cap3,-48,316,111
1,2417,cap3,-45,340,111
1,2422,cap1,-88,334,111
1,2422,cap1,-87,327,111
1,2422,cap1,-86,291,111
1,2422,cap1,-85,304,111
1,2422,cap1,-84,340,111
1,2422,cap1,-84,363,111
1,2422,cap1,-82,323,111
1,2422,cap1,-82,327,111
1,2422,cap1,-82,346,111
1,2422,cap1,-82,350,111
1,2422,cap1,-81,329,111
1,2422,cap1,-81,350,111
1,2422,cap1,-79,320,111
1,2422,cap1,-79,350,111
1,2422,cap1,-79,365,111
1,2422,cap1,-77,320,111
1,2422,cap1,-77,338,111
1,2422,cap1,-77,346,111
1,2422,cap1,-75,331,111
1,2422,cap1,-72,346,111
1,2422,cap3,-78,232,111
1,2422,cap3,-78,337,111
1,2422,cap3,-76,192,111
1,2422,cap3,-76,214,111
1,2422,cap3,-76,227,111
1,2422,cap3,-75,192,111
1,2422,cap3,-75,215,111
1,2422,cap3,-75,220,111
1,2422,cap3,-74,215,111
1,2422,cap3,-74,219,111
1,2422,cap3,-74,220,111
1,2422,cap3,-73,215,111
1,2422,cap3,-73,220,111
1,2422,cap3,-73,229,111
1,2422,cap3,-72,191,111
1,2422,cap3,-72,219,111
1,2422,cap3,-72,222,111
1,2422,cap3,-72,226,111
1,2422,cap3,-72,230,111
1,2422,cap3,-71,214,111
1,2422,cap3,-71,216,111
1,2422,cap3,-71,231,111
1,2422,cap3,-70,215,111
1,2422,cap3,-70,222,111
1,2422,cap3,-70,226,111
1,2422,cap3,-69,215,111
1,2422,cap3,-69,223,111
1,2422,cap3,-68,191,111
1,2422,cap3,-68,215,111
1,2422,cap3,-68,218,111
1,2422,cap3,-68,224,111
1,2422,cap3,-68,234,111
1,2422,cap3,-68,322,111
1,2422,cap3,-67,190,111
1,2422,cap3,-67,324,111
1,2422,cap3,-66,222,111
1,2422,cap3,-66,313,111
1,2422,cap3,-65,224,111
1,2422,cap3,-65,235,111
1,2422,cap3,-64,297,111
1,2422,cap3,-64,322,111
1,2422,cap3,-64,327,111
1,2422,cap3,-63,297,111
1,2422,cap3,-63,322,111
1,2422,cap3,-63,345,111
1,2422,cap3,-62,296,111
1,2422,cap3,-62,303,111
1,2422,cap3,-62,326,111
1,2422,cap3,-62,345,111
1,2422,cap3,-61,300,111
1,2422,cap3,-61,345,111
1,2422,cap3,-60,303,111
1,2422,cap3,-60,333,111
1,2422,cap3,-60,352,111
1,2422,cap3,-59,326,111
1,2422,cap3,-59,329,111
1,2422,cap3,-57,329,111
1,2422,cap3,-57,352,111
1,2422,cap3,-56,307,111
1,2422,cap3,-53,348,111
1,2422,cap3,-52,348,111
1,2427,cap1,-91,374,111
1,2427,cap1,-86,195,111
1,2427,cap1,-84,366,111
1,2427,cap1,-83,353,111
1,2427,cap1,-82,370,111
1,2427,cap1,-81,277,111
1,2427,cap1,-81,353,111
1,2427,cap1,-80,357,111
1,2427,cap1,-80,366,111
1,2427,cap1,-80,375,111
1,2427,cap1,-77,358,111
1,2427,cap1,-77,370,111
1,2427,cap1,-77,375,111
1,2427,cap1,-76,371,111
1,2427,cap1,-74,354,111
1,2427,cap1,-69,136,213
1,2427,cap1,-67,101,213
1,2427,cap2,-88,373,111
1,2427,cap2,-80,160,213
1,2427,cap2,-80,374,111
1,2427,cap2,-79,163,213
1,2427,cap2,-73,166,213
1,2427,cap2,-72,161,213
1,2427,cap2,-72,162,213
1,2427,cap2,-71,131,213
1,2427,cap2,-68,163,213
1,2427,cap2,-67,127,213
1,2427,cap2,-63,119,213
1,2427,cap2,-63,140,213
1,2427,cap3,-86,309,111
1,2427,cap3,-86,314,111
1,2427,cap3,-85,231,111
1,2427,cap3,-84,315,111
1,2427,cap3,-83,333,111
1,2427,cap3,-82,302,111
1,2427,cap3,-82,330,111
1,2427,cap3,-81,304,111
1,2427,cap3,-81,325,111
1,2427,cap3,-80,170,213
1,2427,cap3,-80,301,111
1,2427,cap3,-80,305,111
1,2427,cap3,-80,314,111
1,2427,cap3,-80,333,111
1,2427,cap3,-80,337,111
1,2427,cap3,-79,296,111
1,2427,cap3,-79,300,111
1,2427,cap3,-79,303,111
1,2427,cap3,-79,322,111
1,2427,cap3,-79,333,111
1,2427,cap3,-79,337,111
1,2427,cap3,-78,196,111
1,2427,cap3,-78,291,111
1,2427,cap3,-78,292,111
1,2427,cap3,-78,301,111
1,2427,cap3,-78,306,111
1,2427,cap3,-78,310,111
1,2427,cap3,-78,327,111
1,2427,cap3,-77,301,111
1,2427,cap3,-77,309,111
1,2427,cap3,-77,315,111
1,2427,cap3,-77,326,111
1,2427,cap3,-77,327,111
1,2427,cap3,-77,346,111
1,2427,cap3,-77,347,111
1,2427,cap3,-76,291,111
1,2427,cap3,-76,293,111
1,2427,cap3,-76,309,111
1,2427,cap3,-76,330,111
1,2427,cap3,-76,333,111
1,2427,cap3,-76,341,111
1,2427,cap3,-76,348,111
1,2427,cap3,-75,300,111
1,2427,cap3,-75,304,111
1,2427,cap3,-75,310,111
1,2427,cap3,-75,329,111
1,2427,cap3,-74,298,111
1,2427,cap3,-74,301,111
1,2427,cap3,-74,311,111
1,2427,cap3,-74,312,111
1,2427,cap3,-74,330,111
1,2427,cap3,-74,335,111
1,2427,cap3,-74,345,111
1,2427,cap3,-73,333,111
1,2427,cap3,-73,345,111
1,2427,cap3,-73,347,111
1,2427,cap3,-72,290,111
1,2427,cap3,-72,307,111
1,2427,cap3,-72,342,111
1,2427,cap3,-71,341,111
1,2427,cap3,-70,306,111
1,2427,cap3,-70,308,111
1,2427,cap3,-70,329,111
1,2427,cap3,-70,332,111
1,2427,cap3,-70,334,111
1,2427,cap3,-70,335,111
1,2427,cap3,-70,350,111
1,2427,cap3,-70,353,111
1,2427,cap3,-69,308,111
1,2427,cap3,-69,312,111
1,2427,cap3,-69,321,111
1,2427,cap3,-69,327,111
1,2427,cap3,-69,329,111
1,2427,cap3,-69,343,111
1,2427,cap3,-68,225,111
1,2427,cap3,-68,312,111
1,2427,cap3,-68,315,111
1,2427,cap3,-68,343,111
1,2427,cap3,-68,344,111
1,2427,cap3,-68,346,111
1,2427,cap3,-67,291,111
1,2427,cap3,-67,306,111
1,2427,cap3,-67,308,111
1,2427,cap3,-67,320,111
1,2427,cap3,-67,347,111
1,2427,cap3,-67,349,111
1,2427,cap3,-67,351,111
1,2427,cap3,-67,353,111
1,2427,cap3,-66,292,111
1,2427,cap3,-66,298,111
1,2427,cap3,-66,312,111
1,2427,cap3,-66,319,111
1,2427,cap3,-66,339,111
1,2427,cap3,-66,340,111
1,2427,cap3,-66,343,111
1,2427,cap3,-66,344,111
1,2427,cap3,-66,351,111
1,2427,cap3,-65,329,111
1,2427,cap3,-65,332,111
1,2427,cap3,-65,351,111
1,2427,cap3,-64,292,111
1,2427,cap3,-64,294,111
1,2427,cap3,-64,348,111
1,2427,cap3,-64,349,111
1,2427,cap3,-63,316,111
1,2427,cap3,-63,340,111
1,2427,cap3,-63,349,111
1,2427,cap3,-62,318,111
1,2427,cap3,-62,340,111
1,2427,cap3,-62,349,111
1,2427,cap3,-61,318,111
1,2427,cap3,-61,320,111
1,2427,cap3,-61,348,111
1,2427,cap3,-61,353,111
1,2427,cap3,-60,317,111
1,2427,cap3,-60,318,111
1,2427,cap3,-60,319,111
1,2427,cap3,-60,340,111
1,2427,cap3,-60,349,111
1,2427,cap3,-59,318,111
1,2427,cap3,-59,319,111
1,2427,cap3,-59,340,111
1,2427,cap3,-59,341,111
1,2427,cap3,-58,317,111
1,2427,cap3,-58,319,111
1,2427,cap3,-58,338,111
1,2427,cap3,-57,317,111
1,2427,cap3,-56,317,111
1,2432,cap1,-95,194,111
1,2432,cap1,-92,355,111
1,2432,cap1,-91,195,111
1,2432,cap1,-90,195,111
1,2432,cap1,-90,370,111
1,2432,cap1,-89,357,111
1,2432,cap1,-89,370,111
1,2432,cap1,-89,376,111
1,2432,cap1,-88,195,111
1,2432,cap1,-88,376,111
1,2432,cap1,-87,194,111
1,2432,cap1,-87,358,111
1,2432,cap1,-87,374,111
1,2432,cap1,-86,371,111
1,2432,cap1,-86,374,111
1,2432,cap1,-86,376,111
1,2432,cap1,-85,195,111
1,2432,cap1,-85,370,111
1,2432,cap1,-85,375,111
1,2432,cap1,-85,376,111
1,2432,cap1,-84,374,111
1,2432,cap1,-84,375,111
1,2432,cap1,-84,376,111
1,2432,cap1,-83,355,111
1,2432,cap1,-83,359,111
1,2432,cap1,-83,371,111
1,2432,cap1,-83,375,111
1,2432,cap1,-82,355,111
1,2432,cap1,-82,358,111
1,2432,cap1,-82,376,111
1,2432,cap1,-81,277,111
1,2432,cap1,-81,355,111
1,2432,cap1,-81,357,111
1,2432,cap1,-81,376,111
1,2432,cap1,-80,360,111
1,2432,cap1,-80,367,111
1,2432,cap1,-80,371,111
1,2432,cap1,-79,366,111
1,2432,cap1,-78,372,111
1,2432,cap1,-77,354,111
1,2432,cap1,-77,360,111
1,2432,cap1,-77,361,111
1,2432,cap1,-76,354,111
1,2432,cap1,-75,359,111
1,2432,cap1,-74,360,111
1,2432,cap1,-73,360,111
1,2432,cap1,-67,122,213
1,2432,cap1,-66,161,213
1,2432,cap1,-63,101,213
1,2432,cap1,-62,164,213
1,2432,cap1,-54,122,213
1,2432,cap2,-94,362,111
1,2432,cap2,-93,374,111
1,2432,cap2,-92,372,111
1,2432,cap2,-91,373,111
1,2432,cap2,-90,356,111
1,2432,cap2,-90,373,111
1,2432,cap2,-89,370,111
1,2432,cap2,-89,374,111
1,2432,cap2,-88,366,111
1,2432,cap2,-88,375,111
1,2432,cap2,-87,370,111
1,2432,cap2,-87,371,111
1,2432,cap2,-87,372,111
1,2432,cap2,-87,373,111
1,2432,cap2,-86,359,111
1,2432,cap2,-86,371,111
1,2432,cap2,-86,373,111
1,2432,cap2,-86,376,111
1,2432,cap2,-85,363,111
1,2432,cap2,-85,370,111
1,2432,cap2,-85,371,111
1,2432,cap2,-84,356,111
1,2432,cap2,-84,364,111
1,2432,cap2,-84,366,111
1,2432,cap2,-84,374,111
1,2432,cap2,-84,376,111
1,2432,cap2,-83,362,111
1,2432,cap2,-83,371,111
1,2432,cap2,-83,374,111
1,2432,cap2,-83,376,111
1,2432,cap2,-81,358,111
1,2432,cap2,-81,370,111
1,2432,cap2,-73,166,213
1,2432,cap2,-72,101,213
1,2432,cap2,-72,102,213
1,2432,cap2,-72,111,213
1,2432,cap2,-72,121,213
1,2432,cap2,-72,142,213
1,2432,cap2,-71,156,213
1,2432,cap2,-71,162,213
1,2432,cap2,-69,153,213
1,2432,cap2,-69,166,213
1,2432,cap2,-68,103,213
1,2432,cap2,-67,145,213
1,2432,cap2,-67,165,213
1,2432,cap2,-66,113,213
1,2432,cap2,-66,159,213
1,2432,cap2,-65,121,213
1,2432,cap2,-63,168,213
1,2432,cap2,-61,127,213
1,2432,cap2,-60,169,213
1,2432,cap2,-55,148,213
1,2432,cap3,-90,163,213
1,2432,cap3,-89,130,213
1,2432,cap3,-89,131,213
1,2432,cap3,-88,142,213
1,2432,cap3,-88,151,213
1,2432,cap3,-85,141,213
1,2432,cap3,-85,149,213
1,2432,cap3,-84,164,213
1,2432,cap3,-84,166,213
1,2432,cap3,-84,196,111
1,2432,cap3,-83,153,213
1,2432,cap3,-83,158,213
1,2432,cap3,-80,158,213
1,2432,cap3,-78,125,213
1,2432,cap3,-75,147,213
1,2432,cap3,-75,178,213
1,2432,cap3,-75,193,111
1,2432,cap3,-72,338,111
1,2432,cap3,-66,194,111
1,2432,cap3,-65,194,111
1,2432,cap3,-60,277,111
1,2432,cap3,-39,370,111
1,2437,cap1,-87,374,111
1,2437,cap1,-86,374,111
1,2437,cap1,-84,370,111
1,2437,cap1,-84,375,111
1,2437,cap1,-83,369,111
1,2437,cap1,-83,370,111
1,2437,cap1,-83,375,111
1,2437,cap1,-81,355,111
1,2437,cap1,-81,366,111
1,2437,cap1,-80,355,111
1,2437,cap1,-80,357,111
1,2437,cap1,-80,359,111
1,2437,cap1,-80,363,111
1,2437,cap1,-80,366,111
1,2437,cap1,-80,371,111
1,2437,cap1,-80,373,111
1,2437,cap1,-79,355,111
1,2437,cap1,-79,356,111
1,2437,cap1,-79,371,111
1,2437,cap1,-79,373,111
1,2437,cap1,-78,363,111
1,2437,cap1,-78,373,111
1,2437,cap1,-77,356,111
1,2437,cap1,-77,372,111
1,2437,cap1,-77,373,111
1,2437,cap1,-76,365,111
1,2437,cap1,-75,365,111
1,2437,cap1,-68,106,213
1,2437,cap1,-64,103,213
1,2437,cap1,-64,145,213
1,2437,cap1,-64,164,213
1,2437,cap1,-62,176,213
1,2437,cap1,-61,183,213
1,2437,cap1,-60,119,213
1,2437,cap1,-57,163,213
1,2437,cap1,-56,167,213
1,2437,cap1,-54,180,213
1,2437,cap1,-54,185,213
1,2437,cap2,-89,355,111
1,2437,cap2,-89,374,111
1,2437,cap2,-87,374,111
1,2437,cap2,-83,171,213
1,2437,cap2,-78,103,213
1,2437,cap2,-78,171,213
1,2437,cap2,-75,101,213
1,2437,cap2,-75,164,213
1,2437,cap2,-75,181,213
1,2437,cap2,-74,164,213
1,2437,cap2,-74,166,213
1,2437,cap2,-74,181,213
1,2437,cap2,-73,106,213
1,2437,cap2,-73,122,213
1,2437,cap2,-73,145,213
1,2437,cap2,-73,150,213
1,2437,cap2,-73,161,213
1,2437,cap2,-72,135,213
1,2437,cap2,-72,164,213
1,2437,cap2,-71,157,213
1,2437,cap2,-71,162,213
1,2437,cap2,-71,167,213
1,2437,cap2,-71,176,213
1,2437,cap2,-70,113,213
1,2437,cap2,-70,125,213
1,2437,cap2,-70,141,213
1,2437,cap2,-70,163,213
1,2437,cap2,-70,164,213
1,2437,cap2,-70,167,213
1,2437,cap2,-70,170,213
1,2437,cap2,-70,173,213
1,2437,cap2,-69,113,213
1,2437,cap2,-69,146,213
1,2437,cap2,-69,163,213
1,2437,cap2,-69,165,213
1,2437,cap2,-68,177,213
1,2437,cap2,-67,117,213
1,2437,cap2,-67,125,213
1,2437,cap2,-67,158,213
1,2437,cap2,-67,166,213
1,2437,cap2,-66,112,213
1,2437,cap2,-65,124,213
1,2437,cap2,-65,136,213
1,2437,cap2,-65,147,213
1,2437,cap2,-65,156,213
1,2437,cap2,-65,174,213
1,2437,cap2,-64,140,213
1,2437,cap2,-64,156,213
1,2437,cap2,-64,169,213
1,2437,cap2,-63,115,213
1,2437,cap2,-63,154,213
1,2437,cap2,-63,169,213
1,2437,cap2,-63,182,213
1,2437,cap2,-62,107,213
1,2437,cap2,-62,138,213
1,2437,cap2,-62,152,213
1,2437,cap2,-60,128,213
1,2437,cap2,-59,108,213
1,2437,cap2,-59,137,213
1,2437,cap2,-58,129,213
1,2437,cap2,-56,109,213
1,2437,cap2,-56,110,213
1,2437,cap2,-55,139,213
1,2437,cap2,-54,130,213
1,2437,cap3,-95,132,213
1,2437,cap3,-95,145,213
1,2437,cap3,-94,104,213
1,2437,cap3,-94,106,213
1,2437,cap3,-94,143,213
1,2437,cap3,-94,151,213
1,2437,cap3,-93,111,213
1,2437,cap3,-93,112,213
1,2437,cap3,-93,113,213
1,2437,cap3,-93,133,213
1,2437,cap3,-93,143,213
1,2437,cap3,-92,104,213
1,2437,cap3,-92,106,213
1,2437,cap3,-92,109,213
1,2437,cap3,-92,114,213
1,2437,cap3,-92,125,213
1,2437,cap3,-92,126,213
1,2437,cap3,-92,132,213
1,2437,cap3,-92,141,213
1,2437,cap3,-92,143,213
1,2437,cap3,-92,144,213
1,2437,cap3,-92,146,213
1,2437,cap3,-92,151,213
1,2437,cap3,-92,163,213
1,2437,cap3,-91,104,213
1,2437,cap3,-91,106,213
1,2437,cap3,-91,109,213
1,2437,cap3,-91,112,213
1,2437,cap3,-91,114,213
1,2437,cap3,-91,115,213
1,2437,cap3,-91,124,213
1,2437,cap3,-91,126,213
1,2437,cap3,-91,128,213
1,2437,cap3,-91,131,213
1,2437,cap3,-91,135,213
1,2437,cap3,-91,143,213
1,2437,cap3,-91,146,213
1,2437,cap3,-91,161,213
1,2437,cap3,-91,172,213
1,2437,cap3,-91,181,213
1,2437,cap3,-91,188,213
1,2437,cap3,-90,109,213
1,2437,cap3,-90,110,213
1,2437,cap3,-90,113,213
1,2437,cap3,-90,115,213
1,2437,cap3,-90,116,213
1,2437,cap3,-90,118,213
1,2437,cap3,-90,119,213
1,2437,cap3,-90,122,213
1,2437,cap3,-90,123,213
1,2437,cap3,-90,126,213
1,2437,cap3,-90,132,213
1,2437,cap3,-90,135,213
1,2437,cap3,-90,136,213
1,2437,cap3,-90,144,213
1,2437,cap3,-90,151,213
1,2437,cap3,-90,171,213
1,2437,cap3,-90,174,213
1,2437,cap3,-90,188,213
1,2437,cap3,-89,106,213
1,2437,cap3,-89,113,213
1,2437,cap3,-89,120,213
1,2437,cap3,-89,123,213
1,2437,cap3,-89,131,213
1,2437,cap3,-89,133,213
1,2437,cap3,-89,135,213
1,2437,cap3,-89,138,213
1,2437,cap3,-89,140,213
1,2437,cap3,-89,144,213
1,2437,cap3,-89,149,213
1,2437,cap3,-89,151,213
1,2437,cap3,-89,160,213
1,2437,cap3,-89,171,213
1,2437,cap3,-89,172,213
1,2437,cap3,-89,183,213
1,2437,cap3,-89,189,213
1,2437,cap3,-88,107,213
1,2437,cap3,-88,120,213
1,2437,cap3,-88,124,213
1,2437,cap3,-88,125,213
1,2437,cap3,-88,127,213
1,2437,cap3,-88,128,213
1,2437,cap3,-88,133,213
1,2437,cap3,-88,138,213
1,2437,cap3,-88,139,213
1,2437,cap3,-88,140,213
1,2437,cap3,-88,146,213
1,2437,cap3,-88,161,213
1,2437,cap3,-88,174,213
1,2437,cap3,-88,175,213
1,2437,cap3,-88,183,213
1,2437,cap3,-87,107,213
1,2437,cap3,-87,108,213
1,2437,cap3,-87,114,213
1,2437,cap3,-87,120,213
1,2437,cap3,-87,125,213
1,2437,cap3,-87,128,213
1,2437,cap3,-87,130,213
1,2437,cap3,-87,139,213
1,2437,cap3,-87,146,213
1,2437,cap3,-87,149,213
1,2437,cap3,-87,152,213
1,2437,cap3,-87,153,213
1,2437,cap3,-87,156,213
1,2437,cap3,-87,175,213
1,2437,cap3,-87,182,213
1,2437,cap3,-87,188,213
1,2437,cap3,-86,128,213
1,2437,cap3,-86,140,213
1,2437,cap3,-86,148,213
1,2437,cap3,-86,152,213
1,2437,cap3,-86,153,213
1,2437,cap3,-86,156,213
1,2437,cap3,-86,163,213
1,2437,cap3,-86,166,213
1,2437,cap3,-86,171,213
1,2437,cap3,-86,174,213
1,2437,cap3,-86,181,213
1,2437,cap3,-85,137,213
1,2437,cap3,-85,138,213
1,2437,cap3,-85,148,213
1,2437,cap3,-85,153,213
1,2437,cap3,-85,154,213
1,2437,cap3,-85,164,213
1,2437,cap3,-85,182,213
1,2437,cap3,-85,189,213
1,2437,cap3,-84,124,213
1,2437,cap3,-84,140,213
1,2437,cap3,-84,148,213
1,2437,cap3,-84,154,213
1,2437,cap3,-84,159,213
1,2437,cap3,-84,182,213
1,2437,cap3,-84,183,213
1,2437,cap3,-83,165,213
1,2437,cap3,-83,180,213
1,2437,cap3,-83,187,213
1,2437,cap3,-82,158,213
1,2437,cap3,-82,179,213
1,2437,cap3,-82,196,111
1,2437,cap3,-81,150,213
1,2437,cap3,-81,176,213
1,2437,cap3,-80,150,213
1,2437,cap3,-80,177,213
1,2437,cap3,-80,189,213
1,2437,cap3,-79,147,213
1,2437,cap3,-77,192,111
1,2437,cap3,-75,192,111
1,2437,cap3,-75,193,111
1,2437,cap3,-74,193,111
1,2437,cap3,-74,195,111
1,2437,cap3,-73,192,111
1,2437,cap3,-73,193,111
1,2437,cap3,-73,195,111
1,2437,cap3,-72,195,111
1,2437,cap3,-71,193,111
1,2437,cap3,-71,195,111
1,2437,cap3,-67,194,111
1,2437,cap3,-65,194,111
1,2437,cap3,-61,277,111
1,2437,cap3,-56,278,111
1,2437,cap3,-55,278,111
1,2437,cap3,-54,361,111
1,2437,cap3,-52,362,111
1,2437,cap3,-50,355,111
1,2437,cap3,-50,362,111
1,2437,cap3,-48,359,111
1,2437,cap3,-47,355,111
1,2437,cap3,-46,365,111
1,2437,cap3,-45,363,111
1,2437,cap3,-44,369,111
1,2437,cap3,-44,374,111
1,2437,cap3,-43,366,111
1,2437,cap3,-43,369,111
1,2437,cap3,-42,366,111
1,2437,cap3,-42,369,111
1,2437,cap3,-42,370,111
1,2437,cap3,-40,370,111
1,2437,cap3,-36,371,111
1,2442,cap1,-88,274,111
1,2442,cap1,-87,268,111
1,2442,cap1,-86,254,111
1,2442,cap1,-85,282,111
1,2442,cap1,-84,261,111
1,2442,cap1,-84,355,111
1,2442,cap1,-83,288,111
1,2442,cap1,-83,373,111
1,2442,cap1,-82,356,111
1,2442,cap1,-82,360,111
1,2442,cap1,-82,373,111
1,2442,cap1,-81,288,111
1,2442,cap1,-80,283,111
1,2442,cap1,-80,356,111
