"mac_address","ssid","signal_strength","source","channel","floorid","timestamp"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-91","101","2023-11-10 14:46:11"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-65","101","2023-11-10 14:46:20"
"F6:CE:87:F2:06:21","C5","2417","cap1","-46","101","2023-11-10 14:46:20"
"02:9D:2F:8D:49:90","C6","2417","cap1","-59","101","2023-11-10 14:46:20"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-61","101","2023-11-10 14:46:20"
"52:39:94:90:76:D2","C10","2437","cap1","-57","101","2023-11-10 14:46:20"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-62","101","2023-11-10 14:46:20"
"F6:CE:87:F2:06:21","C5","2417","cap2","-74","101","2023-11-10 14:46:23"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-81","101","2023-11-10 14:46:23"
"02:9D:2F:8D:49:90","C6","2417","cap2","-73","101","2023-11-10 14:46:23"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-73","101","2023-11-10 14:46:23"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-78","101","2023-11-10 14:46:23"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-75","101","2023-11-10 14:46:23"
"F6:CE:87:F2:06:21","C5","2417","cap3","-87","101","2023-11-10 14:46:28"
"F6:CE:87:F2:06:21","C5","2417","cap1","-71","101","2023-11-10 14:46:36"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-64","101","2023-11-10 14:46:36"
"02:9D:2F:8D:49:90","C6","2417","cap1","-55","101","2023-11-10 14:46:36"
"02:9D:2F:8D:49:90","C6","2417","cap2","-86","101","2023-11-10 14:46:38"
"F6:CE:87:F2:06:21","C5","2417","cap2","-74","101","2023-11-10 14:46:38"
"52:39:94:90:76:D2","C10","2437","cap2","-76","101","2023-11-10 14:46:38"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-79","101","2023-11-10 14:46:38"
"52:39:94:90:76:D2","C10","2437","cap3","-88","101","2023-11-10 14:46:44"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-58","101","2023-11-10 14:46:51"
"02:9D:2F:8D:49:90","C6","2412","cap1","-60","101","2023-11-10 14:46:51"
"F6:CE:87:F2:06:21","C5","2417","cap1","-73","101","2023-11-10 14:46:51"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-58","101","2023-11-10 14:46:51"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-76","101","2023-11-10 14:46:53"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-77","101","2023-11-10 14:46:53"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-77","101","2023-11-10 14:46:53"
"52:39:94:90:76:D2","C10","2442","cap2","-77","101","2023-11-10 14:46:53"
"02:9D:2F:8D:49:90","C6","2412","cap3","-90","101","2023-11-10 14:46:59"
"52:39:94:90:76:D2","C10","2437","cap3","-91","101","2023-11-10 14:46:59"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-64","101","2023-11-10 14:47:06"
"02:9D:2F:8D:49:90","C6","2422","cap1","-67","101","2023-11-10 14:47:06"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-59","101","2023-11-10 14:47:06"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-65","101","2023-11-10 14:47:06"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-70","101","2023-11-10 14:47:06"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-72","101","2023-11-10 14:47:08"
"52:39:94:90:76:D2","C10","2442","cap2","-71","101","2023-11-10 14:47:08"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-77","101","2023-11-10 14:47:08"
"F6:CE:87:F2:06:21","C5","2412","cap3","-93","101","2023-11-10 14:47:14"
"02:9D:2F:8D:49:90","C6","2417","cap3","-93","101","2023-11-10 14:47:14"
"52:39:94:90:76:D2","C10","2437","cap3","-90","101","2023-11-10 14:47:14"
"02:9D:2F:8D:49:90","C6","2417","cap1","-67","101","2023-11-10 14:47:21"
"F6:CE:87:F2:06:21","C5","2427","cap1","-75","101","2023-11-10 14:47:21"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-55","101","2023-11-10 14:47:21"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-66","101","2023-11-10 14:47:21"
"7A:6B:C2:5A:7B:88","C8","2432","cap1","-67","101","2023-11-10 14:47:21"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-51","101","2023-11-10 14:47:21"
"02:9D:2F:8D:49:90","C6","2422","cap2","-77","101","2023-11-10 14:47:23"
"F6:CE:87:F2:06:21","C5","2417","cap2","-73","101","2023-11-10 14:47:23"
"7A:6B:C2:5A:7B:88","C8","2447","cap2","-74","101","2023-11-10 14:47:23"
"F6:CE:87:F2:06:21","C5","2417","cap1","-75","101","2023-11-10 14:47:36"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-64","101","2023-11-10 14:47:36"
"02:9D:2F:8D:49:90","C6","2417","cap1","-71","101","2023-11-10 14:47:36"
"1E:03:B6:E0:9E:3C","C2","2437","cap1","-64","101","2023-11-10 14:47:36"
"7A:6B:C2:5A:7B:88","C8","2447","cap1","-70","101","2023-11-10 14:47:36"
"02:9D:2F:8D:49:90","C6","2417","cap3","-93","101","2023-11-10 14:47:36"
"52:39:94:90:76:D2","C10","2437","cap3","-91","101","2023-11-10 14:47:36"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-91","101","2023-11-10 14:47:36"
"02:9D:2F:8D:49:90","C6","2412","cap2","-76","101","2023-11-10 14:47:38"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-76","101","2023-11-10 14:47:38"
"1E:03:B6:E0:9E:3C","C2","2437","cap2","-80","101","2023-11-10 14:47:38"
"52:39:94:90:76:D2","C10","2437","cap2","-78","101","2023-11-10 14:47:38"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-68","101","2023-11-10 14:47:38"
"02:9D:2F:8D:49:90","C6","2412","cap3","-94","101","2023-11-10 14:47:53"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-90","101","2023-11-10 14:47:53"
"02:9D:2F:8D:49:90","C6","2417","cap1","-64","101","2023-11-10 14:47:53"
"F6:CE:87:F2:06:21","C5","2417","cap1","-62","101","2023-11-10 14:47:53"
"56:3A:A2:F8:0C:63","C3","2432","cap1","-64","101","2023-11-10 14:47:53"
"1E:03:B6:E0:9E:3C","C2","2437","cap1","-64","101","2023-11-10 14:47:53"
"FE:47:AD:D7:13:E2","C1","2432","cap1","-59","101","2023-11-10 14:47:53"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-73","101","2023-11-10 14:47:54"
"02:9D:2F:8D:49:90","C6","2417","cap2","-75","101","2023-11-10 14:47:54"
"1E:03:B6:E0:9E:3C","C2","2427","cap2","-77","101","2023-11-10 14:47:54"
"52:39:94:90:76:D2","C10","2442","cap2","-78","101","2023-11-10 14:47:54"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-76","101","2023-11-10 14:47:54"
"F6:CE:87:F2:06:21","C5","2412","cap3","-93","101","2023-11-10 14:48:11"
"02:9D:2F:8D:49:90","C6","2412","cap3","-92","101","2023-11-10 14:48:11"
"F6:CE:87:F2:06:21","C5","2417","cap1","-73","101","2023-11-10 14:48:11"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-61","101","2023-11-10 14:48:11"
"02:9D:2F:8D:49:90","C6","2422","cap1","-63","101","2023-11-10 14:48:11"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-71","101","2023-11-10 14:48:11"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-66","101","2023-11-10 14:48:11"
"52:39:94:90:76:D2","C10","2447","cap1","-60","101","2023-11-10 14:48:11"
"F6:CE:87:F2:06:21","C5","2412","cap2","-82","101","2023-11-10 14:48:12"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-73","101","2023-11-10 14:48:12"
"52:39:94:90:76:D2","C10","2437","cap2","-76","101","2023-11-10 14:48:12"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-73","101","2023-11-10 14:48:12"
"56:3A:A2:F8:0C:63","C3","2442","cap2","-79","101","2023-11-10 14:48:12"
"F6:CE:87:F2:06:21","C5","2417","cap1","-70","101","2023-11-10 14:48:29"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-62","101","2023-11-10 14:48:29"
"02:9D:2F:8D:49:90","C6","2422","cap1","-76","101","2023-11-10 14:48:29"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-51","101","2023-11-10 14:48:29"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-74","101","2023-11-10 14:48:29"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-70","101","2023-11-10 14:48:30"
"F6:CE:87:F2:06:21","C5","2417","cap2","-72","101","2023-11-10 14:48:30"
"02:9D:2F:8D:49:90","C6","2412","cap2","-75","101","2023-11-10 14:48:30"
"1E:03:B6:E0:9E:3C","C2","2437","cap2","-82","101","2023-11-10 14:48:30"
"52:39:94:90:76:D2","C10","2442","cap2","-80","101","2023-11-10 14:48:30"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-81","101","2023-11-10 14:48:30"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-72","101","2023-11-10 14:48:30"
"52:39:94:90:76:D2","C10","2437","cap3","-90","101","2023-11-10 14:48:47"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-86","101","2023-11-10 14:48:47"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-58","101","2023-11-10 14:48:47"
"02:9D:2F:8D:49:90","C6","2417","cap1","-72","101","2023-11-10 14:48:47"
"52:39:94:90:76:D2","C10","2442","cap1","-62","101","2023-11-10 14:48:47"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-61","101","2023-11-10 14:48:47"
"02:9D:2F:8D:49:90","C6","2422","cap2","-77","101","2023-11-10 14:48:48"
"F6:CE:87:F2:06:21","C5","2422","cap2","-79","101","2023-11-10 14:48:48"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-81","101","2023-11-10 14:48:48"
"52:39:94:90:76:D2","C10","2442","cap2","-79","101","2023-11-10 14:48:48"
"02:9D:2F:8D:49:90","C6","2412","cap3","-87","101","2023-11-10 14:49:03"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-80","102","2023-11-10 14:49:59"
"02:9D:2F:8D:49:90","C6","2417","cap2","-65","102","2023-11-10 14:49:59"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-72","102","2023-11-10 14:49:59"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-69","102","2023-11-10 14:49:59"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-72","102","2023-11-10 14:49:59"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-62","102","2023-11-10 14:49:59"
"02:9D:2F:8D:49:90","C6","2417","cap1","-55","102","2023-11-10 14:49:59"
"F6:CE:87:F2:06:21","C5","2417","cap1","-60","102","2023-11-10 14:49:59"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-60","102","2023-11-10 14:49:59"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-75","102","2023-11-10 14:49:59"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-59","102","2023-11-10 14:49:59"
"52:39:94:90:76:D2","C10","2442","cap1","-59","102","2023-11-10 14:49:59"
"02:9D:2F:8D:49:90","C6","2412","cap3","-93","102","2023-11-10 14:49:59"
"F6:CE:87:F2:06:21","C5","2417","cap2","-68","102","2023-11-10 14:50:18"
"02:9D:2F:8D:49:90","C6","2417","cap2","-70","102","2023-11-10 14:50:18"
"1E:03:B6:E0:9E:3C","C2","2427","cap2","-82","102","2023-11-10 14:50:18"
"52:39:94:90:76:D2","C10","2442","cap2","-73","102","2023-11-10 14:50:18"
"7A:6B:C2:5A:7B:88","C8","2432","cap2","-82","102","2023-11-10 14:50:18"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-78","102","2023-11-10 14:50:18"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-90","102","2023-11-10 14:50:18"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-52","102","2023-11-10 14:50:18"
"F6:CE:87:F2:06:21","C5","2417","cap1","-55","102","2023-11-10 14:50:18"
"7A:6B:C2:5A:7B:88","C8","2447","cap1","-57","102","2023-11-10 14:50:18"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-61","102","2023-11-10 14:50:18"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-65","102","2023-11-10 14:50:18"
"52:39:94:90:76:D2","C10","2447","cap1","-60","102","2023-11-10 14:50:18"
"F6:CE:87:F2:06:21","C5","2412","cap1","-61","102","2023-11-10 14:50:37"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-49","102","2023-11-10 14:50:37"
"02:9D:2F:8D:49:90","C6","2417","cap1","-62","102","2023-11-10 14:50:37"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-60","102","2023-11-10 14:50:37"
"52:39:94:90:76:D2","C10","2437","cap1","-57","102","2023-11-10 14:50:37"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-53","102","2023-11-10 14:50:37"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-55","102","2023-11-10 14:50:37"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-90","102","2023-11-10 14:50:37"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-77","102","2023-11-10 14:50:37"
"02:9D:2F:8D:49:90","C6","2422","cap2","-72","102","2023-11-10 14:50:37"
"F6:CE:87:F2:06:21","C5","2417","cap2","-73","102","2023-11-10 14:50:37"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-73","102","2023-11-10 14:50:37"
"F6:CE:87:F2:06:21","C5","2417","cap1","-64","102","2023-11-10 14:50:53"
"02:9D:2F:8D:49:90","C6","2422","cap1","-58","102","2023-11-10 14:50:53"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-91","102","2023-11-10 14:50:55"
"F6:CE:87:F2:06:21","C5","2422","cap2","-73","102","2023-11-10 14:50:55"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-75","102","2023-11-10 14:50:55"
"02:9D:2F:8D:49:90","C6","2417","cap2","-68","102","2023-11-10 14:50:55"
"52:39:94:90:76:D2","C10","2427","cap2","-82","102","2023-11-10 14:50:55"
"FE:47:AD:D7:13:E2","C1","2427","cap2","-78","102","2023-11-10 14:50:55"
"02:9D:2F:8D:49:90","C6","2422","cap1","-61","102","2023-11-10 14:51:08"
"F6:CE:87:F2:06:21","C5","2412","cap1","-69","102","2023-11-10 14:51:08"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-49","102","2023-11-10 14:51:08"
"1E:03:B6:E0:9E:3C","C2","2437","cap1","-70","102","2023-11-10 14:51:08"
"52:39:94:90:76:D2","C10","2437","cap1","-52","102","2023-11-10 14:51:08"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-52","102","2023-11-10 14:51:08"
"56:3A:A2:F8:0C:63","C3","2447","cap1","-73","102","2023-11-10 14:51:08"
"F6:CE:87:F2:06:21","C5","2412","cap3","-95","102","2023-11-10 14:51:12"
"F6:CE:87:F2:06:21","C5","2417","cap2","-71","102","2023-11-10 14:51:12"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-71","102","2023-11-10 14:51:12"
"02:9D:2F:8D:49:90","C6","2422","cap2","-69","102","2023-11-10 14:51:12"
"52:39:94:90:76:D2","C10","2432","cap2","-75","102","2023-11-10 14:51:12"
"7A:6B:C2:5A:7B:88","C8","2432","cap2","-72","102","2023-11-10 14:51:12"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-67","102","2023-11-10 14:51:12"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-74","102","2023-11-10 14:51:12"
"02:9D:2F:8D:49:90","C6","2417","cap1","-54","102","2023-11-10 14:51:25"
"F6:CE:87:F2:06:21","C5","2422","cap1","-70","102","2023-11-10 14:51:25"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-56","102","2023-11-10 14:51:25"
"52:39:94:90:76:D2","C10","2442","cap1","-50","102","2023-11-10 14:51:25"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-60","102","2023-11-10 14:51:25"
"F6:CE:87:F2:06:21","C5","2412","cap2","-82","102","2023-11-10 14:51:30"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-71","102","2023-11-10 14:51:30"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-66","102","2023-11-10 14:51:30"
"52:39:94:90:76:D2","C10","2432","cap2","-76","102","2023-11-10 14:51:30"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-87","102","2023-11-10 14:51:36"
"02:9D:2F:8D:49:90","C6","2412","cap3","-92","102","2023-11-10 14:51:36"
"F6:CE:87:F2:06:21","C5","2422","cap1","-64","102","2023-11-10 14:51:40"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-57","102","2023-11-10 14:51:40"
"02:9D:2F:8D:49:90","C6","2422","cap1","-57","102","2023-11-10 14:51:40"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-66","102","2023-11-10 14:51:40"
"1E:03:B6:E0:9E:3C","C2","2447","cap1","-65","102","2023-11-10 14:51:40"
"52:39:94:90:76:D2","C10","2442","cap1","-52","102","2023-11-10 14:51:40"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-77","102","2023-11-10 14:51:46"
"02:9D:2F:8D:49:90","C6","2417","cap2","-71","102","2023-11-10 14:51:46"
"F6:CE:87:F2:06:21","C5","2412","cap2","-81","102","2023-11-10 14:51:46"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-70","102","2023-11-10 14:51:46"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-77","102","2023-11-10 14:51:46"
"52:39:94:90:76:D2","C10","2437","cap3","-90","102","2023-11-10 14:51:53"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-91","102","2023-11-10 14:51:53"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-67","102","2023-11-10 14:51:56"
"02:9D:2F:8D:49:90","C6","2422","cap1","-63","102","2023-11-10 14:51:56"
"F6:CE:87:F2:06:21","C5","2422","cap1","-63","102","2023-11-10 14:51:56"
"52:39:94:90:76:D2","C10","2442","cap1","-59","102","2023-11-10 14:51:56"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-59","102","2023-11-10 14:51:56"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-68","102","2023-11-10 14:51:56"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-58","102","2023-11-10 14:51:56"
"F6:CE:87:F2:06:21","C5","2417","cap2","-77","102","2023-11-10 14:52:01"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-75","102","2023-11-10 14:52:01"
"02:9D:2F:8D:49:90","C6","2417","cap2","-79","102","2023-11-10 14:52:01"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-74","102","2023-11-10 14:52:01"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-90","102","2023-11-10 14:52:01"
"52:39:94:90:76:D2","C10","2442","cap2","-79","102","2023-11-10 14:52:01"
"02:9D:2F:8D:49:90","C6","2412","cap3","-86","102","2023-11-10 14:52:08"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-63","102","2023-11-10 14:52:11"
"02:9D:2F:8D:49:90","C6","2417","cap1","-55","102","2023-11-10 14:52:11"
"F6:CE:87:F2:06:21","C5","2427","cap1","-76","102","2023-11-10 14:52:11"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-47","102","2023-11-10 14:52:11"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-68","102","2023-11-10 14:52:11"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-65","102","2023-11-10 14:52:11"
"02:9D:2F:8D:49:90","C6","2417","cap2","-62","102","2023-11-10 14:52:16"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-73","102","2023-11-10 14:52:16"
"FE:47:AD:D7:13:E2","C1","2447","cap2","-69","102","2023-11-10 14:52:16"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-77","102","2023-11-10 14:52:16"
"52:39:94:90:76:D2","C10","2432","cap2","-74","102","2023-11-10 14:52:16"
"1E:03:B6:E0:9E:3C","C2","2437","cap2","-73","102","2023-11-10 14:52:16"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-88","102","2023-11-10 14:52:22"
"02:9D:2F:8D:49:90","C6","2412","cap3","-92","102","2023-11-10 14:52:22"
"F6:CE:87:F2:06:21","C5","2412","cap3","-92","102","2023-11-10 14:52:22"
"02:9D:2F:8D:49:90","C6","2422","cap1","-62","102","2023-11-10 14:52:26"
"F6:CE:87:F2:06:21","C5","2417","cap1","-59","102","2023-11-10 14:52:26"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-45","102","2023-11-10 14:52:26"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-55","102","2023-11-10 14:52:26"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-62","102","2023-11-10 14:52:26"
"1E:03:B6:E0:9E:3C","C2","2447","cap1","-65","102","2023-11-10 14:52:26"
"F6:CE:87:F2:06:21","C5","2412","cap2","-79","102","2023-11-10 14:52:31"
"02:9D:2F:8D:49:90","C6","2417","cap2","-63","102","2023-11-10 14:52:31"
"FE:47:AD:D7:13:E2","C1","2432","cap2","-67","102","2023-11-10 14:52:31"
"02:9D:2F:8D:49:90","C6","2412","cap3","-91","102","2023-11-10 14:52:39"
"F6:CE:87:F2:06:21","C5","2412","cap3","-94","102","2023-11-10 14:52:39"
"52:39:94:90:76:D2","C10","2437","cap3","-91","102","2023-11-10 14:52:39"
"02:9D:2F:8D:49:90","C6","2422","cap1","-64","102","2023-11-10 14:52:42"
"F6:CE:87:F2:06:21","C5","2422","cap1","-66","102","2023-11-10 14:52:42"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-67","102","2023-11-10 14:52:42"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-60","102","2023-11-10 14:52:42"
"52:39:94:90:76:D2","C10","2437","cap1","-58","102","2023-11-10 14:52:42"
"02:9D:2F:8D:49:90","C6","2417","cap2","-64","102","2023-11-10 14:52:50"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-74","102","2023-11-10 14:52:50"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-65","102","2023-11-10 14:52:50"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-83","102","2023-11-10 14:52:50"
"1E:03:B6:E0:9E:3C","C2","2432","cap2","-75","102","2023-11-10 14:52:50"
"F6:CE:87:F2:06:21","C5","2412","cap3","-96","102","2023-11-10 14:52:55"
"02:9D:2F:8D:49:90","C6","2417","cap3","-92","102","2023-11-10 14:52:55"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-86","102","2023-11-10 14:52:55"
"02:9D:2F:8D:49:90","C6","2422","cap1","-58","102","2023-11-10 14:52:58"
"F6:CE:87:F2:06:21","C5","2427","cap1","-80","102","2023-11-10 14:52:58"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-59","102","2023-11-10 14:52:58"
"52:39:94:90:76:D2","C10","2442","cap1","-59","102","2023-11-10 14:52:58"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-62","102","2023-11-10 14:52:58"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-69","102","2023-11-10 14:52:58"
"02:9D:2F:8D:49:90","C6","2412","cap2","-72","103","2023-11-10 14:53:41"
"F6:CE:87:F2:06:21","C5","2422","cap2","-77","103","2023-11-10 14:53:41"
"52:39:94:90:76:D2","C10","2437","cap2","-80","103","2023-11-10 14:53:41"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-76","103","2023-11-10 14:53:41"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-73","103","2023-11-10 14:53:41"
"1E:03:B6:E0:9E:3C","C2","2437","cap2","-74","103","2023-11-10 14:53:41"
"02:9D:2F:8D:49:90","C6","2422","cap1","-73","103","2023-11-10 14:53:41"
"F6:CE:87:F2:06:21","C5","2417","cap1","-66","103","2023-11-10 14:53:41"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-59","103","2023-11-10 14:53:41"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-61","103","2023-11-10 14:53:41"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-64","103","2023-11-10 14:53:41"
"52:39:94:90:76:D2","C10","2447","cap1","-65","103","2023-11-10 14:53:41"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-66","103","2023-11-10 14:53:41"
"02:9D:2F:8D:49:90","C6","2412","cap3","-93","103","2023-11-10 14:53:43"
"F6:CE:87:F2:06:21","C5","2412","cap3","-95","103","2023-11-10 14:53:43"
"F6:CE:87:F2:06:21","C5","2417","cap2","-70","103","2023-11-10 14:53:59"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-73","103","2023-11-10 14:53:59"
"02:9D:2F:8D:49:90","C6","2412","cap2","-73","103","2023-11-10 14:53:59"
"52:39:94:90:76:D2","C10","2447","cap2","-83","103","2023-11-10 14:53:59"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-70","103","2023-11-10 14:53:59"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-67","103","2023-11-10 14:53:59"
"02:9D:2F:8D:49:90","C6","2417","cap1","-61","103","2023-11-10 14:53:59"
"F6:CE:87:F2:06:21","C5","2417","cap1","-67","103","2023-11-10 14:53:59"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-70","103","2023-11-10 14:53:59"
"52:39:94:90:76:D2","C10","2447","cap1","-64","103","2023-11-10 14:53:59"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-71","103","2023-11-10 14:53:59"
"F6:CE:87:F2:06:21","C5","2412","cap3","-93","103","2023-11-10 14:53:59"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-71","103","2023-11-10 14:54:16"
"F6:CE:87:F2:06:21","C5","2417","cap2","-73","103","2023-11-10 14:54:16"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-78","103","2023-11-10 14:54:16"
"52:39:94:90:76:D2","C10","2432","cap2","-70","103","2023-11-10 14:54:16"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-65","103","2023-11-10 14:54:18"
"02:9D:2F:8D:49:90","C6","2417","cap1","-60","103","2023-11-10 14:54:18"
"F6:CE:87:F2:06:21","C5","2417","cap1","-67","103","2023-11-10 14:54:18"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-59","103","2023-11-10 14:54:18"
"52:39:94:90:76:D2","C10","2442","cap1","-62","103","2023-11-10 14:54:18"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-70","103","2023-11-10 14:54:18"
"F6:CE:87:F2:06:21","C5","2412","cap3","-95","103","2023-11-10 14:54:18"
"52:39:94:90:76:D2","C10","2437","cap3","-89","103","2023-11-10 14:54:18"
"7A:6B:C2:5A:7B:88","C8","2437","cap3","-87","103","2023-11-10 14:54:18"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-87","103","2023-11-10 14:54:18"
"02:9D:2F:8D:49:90","C6","2417","cap2","-72","103","2023-11-10 14:54:31"
"F6:CE:87:F2:06:21","C5","2422","cap2","-75","103","2023-11-10 14:54:31"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-78","103","2023-11-10 14:54:31"
"52:39:94:90:76:D2","C10","2442","cap2","-75","103","2023-11-10 14:54:31"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-75","103","2023-11-10 14:54:31"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-67","103","2023-11-10 14:54:31"
"F6:CE:87:F2:06:21","C5","2417","cap1","-60","103","2023-11-10 14:54:35"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-58","103","2023-11-10 14:54:35"
